brand,caption,post_date,y,sale_date,sale_discount,sitewide,likesCount,commentsCount,url,event
boody,"It's no secret, times are tough. So we want to give back to you guys. We're going to be breaking our own rules and bringing you frequent (perhaps weekly) deals that you deserve during this unprecedented time.⁠
⁠
Starting today with 25% off sitewide! So you can flatten the curve in comfort.⁠
⁠
Terms apply. Ends Saturday at midnight. Discount applied automatically at checkout.⁠
⁠
Link in bio to shop now!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠ #flattenthecurve #socialdistancing #selfisolation",25-03-2020,1,25-03-2020,25%,1,87,5,https://www.instagram.com/p/B-JVpvyAzNt/,
boody,"Anxiety levels are high and you need something to take your mind off the endless news cycle. Grab a cup of tea and settle in with an old-school puzzle or a board game to help you practice mindfulness.⁠
⁠
The nostalgia of these pastimes is like comfort food to bring down the sky-high stress levels and distract your attention for a few hours.⁠
⁠
Link in bio to read more tips on what to do at home!⁠
⁠
#socialdistancing #selfisolating #mentalhealth #anxiety #wellness #wellbeing #creativity",25-03-2020,0,,,0,47,3,https://www.instagram.com/p/B-K9ODbg2tY/,
boody,"Spending a lot more time at home? Stay connected with your friends and family online and over the phone. Do something creative such as keeping a journal, painting or trying out a new recipe. Stay comfy, stay calm. Don't forget to breathe.⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠",24-03-2020,0,,,0,47,4,https://www.instagram.com/p/B-IbSwfAVuT/,
boody,"While the current situation in the world is one none of us want to be in, it's an opportunity to reframe the narrative around social distancing. And, instead, look at it as a chance to work on ourselves and our home environment. ⁠
⁠
So, here are 10 ways that we plan on staying busy at home over the next few weeks (or, however long it takes to flatten the curve).⁠
⁠
Link in bio to read the blog!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠ #flattenthecurve #socialdistancing #selfisolation",23-03-2020,0,,,0,59,0,https://www.instagram.com/p/B-F3G-YFYI7/,
boody,"It's important to boost your immune system as we move closer towards winter, this year more than ever. Look no further than this vegan roasted pumpkin dish! The tofu cream and pomegranate seeds add an extra delicious touch 😋⁠
⁠
📸 @jodyvassallobeautifulfood⁠
⁠
#food  #foodie #foodporn #instafood #delicious #yummy #yum #foodstagram #healthy #foodpics #photooftheday #foodphotography #tasty #fresh #hungry #foodpic #recipe",19-03-2020,0,,,0,69,1,https://www.instagram.com/p/B97jVQDnvTd/,
boody,"""Comfy like a Saturday morning in the middle of the week.""⁠
⁠
– Michael M.⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠",17-03-2020,0,,,0,45,0,https://www.instagram.com/p/B92ZvL7FQ8A/,
boody,"Right now, connection is more important than ever. Whether you're working from home or self-isolating, reach out to someone you care about. You'll most likely brighten their day (and yours).⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠",17-03-2020,0,,,0,74,1,https://www.instagram.com/p/B909oXepcot/,
boody,"To our customers, colleagues and the wider community,⁠
⁠
We know you’re probably feeling a bit anxious right now. We are too. With news updates about COVID-19 changing not only by the day but by the hour, these are strange and uncertain times. It’s essential that we all come together to not only look out for one another, but for our global community at large.⁠
⁠
Our roots are in health and wellness, so while it’s tough to navigate the unknown, the health and safety of our customers, employees and local communities is innately important to us. This is why we’ve implemented a response policy at Boody HQ.⁠
⁠
In addition to this, we’re working closely with our suppliers to ensure their safety while also fulfilling your orders and responding to your needs as quickly as we can. Rest assured, Boody is in a unique position to weather the storm due to our sufficient supply of seasonless stock. Our Customer Happiness team is on hand as always to answer any questions you may have via chat or support ticket.⁠
⁠
As the situation evolves, so may our plans. But right now, the best thing we can all do is look after ourselves and each other. And remember, Boody’s here to make you feel that bit more comfortable – both inside and out. ⁠
⁠
Thoughtfully,⁠
⁠
Shaun and the team at Boody⁠",16-03-2020,0,,,0,97,0,https://www.instagram.com/p/B9yJXirgTkp/,
boody,"Sitting low so they reveal a tad of toe cleavage, these hidden socks feature a gel grip at the heel to help keep the sock safely inside your sneakers. No one likes socks that slip off!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠",14-03-2020,0,,,0,49,0,https://www.instagram.com/p/B9urXT-FN__/,
boody,"Bliss.⁠
⁠
#nature #beach #australia #travel #love #beautiful #instagood #photooftheday #adventure #photography #wanderlust #explore #landscape #outdoors #beauty #picoftheday",13-03-2020,0,,,0,71,1,https://www.instagram.com/p/B9sE1wDBTT8/,
boody,"Morning sleep-ins 😴⁠ It's all right for some! 😜⁠
⁠
📷 @raising2littlemen⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo #baby #cute #adorable",12-03-2020,0,,,0,55,0,https://www.instagram.com/p/B9ppDfvglqL/,
boody,"Plant-based meals are on the rise for environmental, ethical, and health reasons. But despite their popularity, there are still some myths and misconceptions about plant-based diets swirling around. ⁠
⁠
We’ve teamed up with the folks at healthy plant-based meal delivery service @livesoulara to help clear them up by tackling the top five misconceptions about plant-based diets.⁠
⁠
Link in bio to read more!⁠
⁠
#plantbased #plantbaseddiet #soulara #vegan #veganism ⁠
 #veganfood #vegetarian #healthylifestyle #healthyeating #veganfoodshare #plantpower #dairyfree #wholefoods #organic #healthy #healthyfood #plantpowered #plantbasedfood #cleaneats #food #foodies",11-03-2020,0,,,0,68,1,https://www.instagram.com/p/B9m71a9njqr/,
boody,"By choosing Boody, you’re making a positive impact on the planet. In our journey to becoming even more transparent and to encourage our customers to ask #whatsmyimpact, we asked @greenstoryinc to analyse our sustainable practices.⁠
⁠
From the number of kilometres that have been avoided in driving emissions to the litres of drinking water that has been saved, Green Story has allowed us to show the difference we’ve made to the environment since 2016 through carefully crunched data.⁠
⁠
Link in bio to check out our Green Story Impact Report!⁠
⁠
#greenstory #sustainability #sustainable #sustainablepractices #eco #ecofriendly #greenliving #greenfashion #positiveimpact #naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠",11-03-2020,0,,,0,22,1,https://www.instagram.com/p/B9lQQsxg8GQ/,
boody,"Undies should only be this comfy. Link in bio to shop!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠",10-03-2020,0,,,0,49,0,https://www.instagram.com/p/B9kZUPyJBWF/,
boody,"We're always on the lookout for ways to live a more sustainable life. To celebrate making more conscious choices in 2020, we’ve teamed up with some of our favourite eco-friendly brands for a Sustainable Giveaway. ⁣⁠⠀
⁣⁠⠀
What you could win:⁣⁠⠀
⁠⠀
• A $150 @boodyecowear eGift Card, as well as our Men’s Boxers or Shaper Crop Bra⁣⁠⠀
• 2 weeks worth of @livesoulara meals (7 meals delivered weekly for 2 weeks)⁣⁠⠀
• A @cedarandstonebotanicals natural skincare package including a facial oil, toner, foaming cleanser, mist, and facial scrub⁣⁠⠀
• 2 @goodandclean_ native deodorant sets with four deodorants each⁣⁠⠀
• 1 @enjo_australia eco-friendly chemical-free cleaning kit featuring a laundry bag, kitchen mini, all-purpose cloth, and kitchen miracle⁣⁠⠀
⁣⁠⠀
To enter, simply:⁣⁠⠀
1. Like this post⁣⁠⠀
2. Make sure you’re following @boodyecowear @livesoulara @cedarandstonebotanicals @goodandclean_ and @enjo_australia⁣⁠⠀
3. Tag a friend in the comments and tell us one way you’re going to be more sustainable in 2020!⁠⠀
⁠⠀
T&Cs: Open to Australian residents only. Promotion commences 09/03/20 and final entries close 11.59pm AEST on 17/03/20. Winner announced 18/03/20 via Instagram Stories. This competition is in no way sponsored, endorsed or administered by, or associated with Instagram.⁠⠀
⁠⠀ #win #giveaway #contest #prize #winner #competition #soulara #naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",09-03-2020,0,,,0,144,49,https://www.instagram.com/p/B9gEgi0ntNM/,
boody,"Have you done your morning yoga yet? 🧘‍♀️ How about the tripod headstand?⁠
⁠
Yeah, us neither. But here's some inspiration to get you going!⁠
⁠
📷 @discoveringaus⁠
⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠ #yoga #yogaontheroad #yogaheadstand #headstand #headstandingyogis #australiagram #jervisbaynsw #australia",09-03-2020,0,,,0,49,0,https://www.instagram.com/p/B9hrZreJRAo/,
boody,"""Perfect in every possible way. Soft, cool, great fit, great quality.""⁠
⁠
– Anna P.⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",08-03-2020,0,,,0,75,2,https://www.instagram.com/p/B9fOl_HpjGO/,
boody,"Happy International Women’s Day! ⁠
⁠
To honour this important day, we spoke to some of our favourite women doing amazing things to get their thoughts on what womanhood means in 2020.⁠
⁠
Link in bio to read now!⁠
⁠
Huge thanks to this talented bunch of women for getting involved: ⁠
⁠
@anniejwilliams⁠
@emmy__samtani⁠
@djtigerlily⁠
@eco.styles⁠
@thesleepdept⁠
@mfarai⁠
@the_second_runway⁠
@shebirths⁠
@melissaambrosini⁠
@alexandracuthill⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo #internationalwomensday",07-03-2020,0,,,0,46,1,https://www.instagram.com/p/B9ctz9sAVHH/,
boody,"""What’s perfect about Boody is that it's made from organically-grown bamboo that is not only great for me and our planet, but it's incredibly comfortable! So so soft, bub and I can't get enough of it!""⁠
⁠
– Keira, Central Coast⁠
⁠
📷 @raising2littlemen⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",06-03-2020,0,,,0,72,0,https://www.instagram.com/p/B9YuAtsHGZ_/,
boody,"""Motherhood has definitely changed me. Because I’ve always been so busy, I rarely stopped to take the time to appreciate the little things. And Josie has definitely made me see the beauty in the smallest things.""⁠
⁠
– An excerpt from our interview with Paralympic Gold Medallist @anniejwilliams⁠
⁠
Link in bio to read the full interview!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo #annabellewilliams⁠ #internationalwomensday #paralympic⁠ #baby #babywear #bub #adorable #cute⁠
⁠",06-03-2020,0,,,0,44,0,https://www.instagram.com/p/B9aHTGglwFb/,
boody,"""You guys know I love a sustainable option, all the better when it’s all Australian designed and good for both my body and the planet too! ✨"" ⁠
⁠
📷 @miiamata⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",05-03-2020,0,,,0,96,3,https://www.instagram.com/p/B9XgNSRnYgq/,
boody,"These sand dunes in WA's Shark Bay are waiting for your footprints 👣⁠
⁠
📷 @discoversharkbay @s_wild_photography⁠
•⁣⠀⁠
•⁣⠀⁠
•⁣⠀⁠
•⁣⠀⁠
•⁣⠀⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠ #wa #sharkbay #nature #naturalbeauty #travel⁠",05-03-2020,0,,,0,98,1,https://www.instagram.com/p/B9WNzGXnSnZ/,
boody,"Give your drawer what it deserves with our super-soft and comfy underwear. Does it get any better?⁠
⁠
📷 @_miya_2⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",04-03-2020,0,,,0,88,3,https://www.instagram.com/p/B9U5Hi9lYum/,
boody,"Keep it simple. Keep it fresh. Keep it Boody.⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",03-03-2020,0,,,0,38,0,https://www.instagram.com/p/B9SSCculNLr/,
boody,"With International Women's Day just around the corner, what better time to speak to Paralympic Gold Medallist, @anniejwilliams?⁠
⁠
On top of her Paralympic success, Annabelle is an international public speaker, sports reporter, has a law degree and is a mother.⁠
⁠
Find out how Annabelle balances it all and why she loves Boody in our latest interview.⁠
⁠
Link in bio to read now!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo #annabellewilliams⁠ #internationalwomensday #paralympic⁠
⁠
⁠",03-03-2020,0,,,0,67,3,https://www.instagram.com/p/B9Qroc9g8zG/,
boody,"We take the pressure out of getting ready in the morning. By making the simple decision to convert your wardrobe to Boody, you're making a conscious step to a more sustainable world and a more comfortable day.⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",02-03-2020,0,,,0,56,2,https://www.instagram.com/p/B9Pu8w6FEs1/,
boody,"In our latest Shop Local feature, we’re delighted to speak with Pantea Fotouhi, Retail Manager of @ramsaypharmacy. ⁠
⁠
Located in the Brookfield Centre in Melbourne CBD, Ramsay Pharmacy has proudly stocked Boody since 2017. Find out more about the pharmacy in our latest blog post.⁠
⁠
Link in bio to read the interview!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo #shoplocal #ramsaypharmacy #melbourne",01-03-2020,0,,,0,57,0,https://www.instagram.com/p/B9NIcPOgyFV/,
boody,"By shopping locally, you are directly contributing to your local community. Your money is going straight into your village, town, suburb or city – helping it to thrive. ⁠
⁠
Otherwise, you will most probably be supporting a giant chain or conglomerate, meaning your local businesses will suffer.⁠
⁠
For more tips on shopping locally, follow the link in our bio!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo #shoplocal",29-02-2020,0,,,0,47,0,https://www.instagram.com/p/B9KkxspHc0p/,
boody,"Last chance to shop up to 30% off!⁠
⁠
Offer ends tonight, 11:59pm AEDT. Terms apply.⁠
⁠
Link in bio to shop now!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",28-02-2020,1,28-02-2020,30%,0,44,0,https://www.instagram.com/p/B9IEAQCAHK2/,
boody,"Homemade sweet potato gnocchi. Does it get any better?⁠
⁠
📸 @dairyfieldsfarmhouse⁠
⁠
#food  #foodie #instafood #instagood #delicious #yummy #yum #foodstagram #healthy #love #foodpics #photooftheday #eat #foodphotography #tasty #fresh #hungry #recipe #health",27-02-2020,0,,,0,46,0,https://www.instagram.com/p/B9Fbw1AgZO7/,
boody,"How adorable is little Azure Sitara Mustang in our Baby Sleeveless Bodysuit? We also love his name, which was inspired by the azure kingfisher that visited his mum, Sally Mustang, every day while pregnant ❤️⁠
⁠
📸 @sallymustang⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo #baby #babywear #bub #cute #adorable",27-02-2020,0,,,0,113,3,https://www.instagram.com/p/B9ELF0ODknZ/,
boody,"Leap into comfort with up to 30% off!⁠
⁠
Leap years don't come round too often. So, to celebrate that special extra day we gain this month, we're offering a range of exciting offers!⁠
⁠
But act fast – sale ends Saturday at midnight AEDT! Terms apply.⁠
⁠
Link in bio to shop now.⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",26-02-2020,1,26-02-2020,30%,0,82,1,https://www.instagram.com/p/B9CwHqaH2-y/,
boody,"Silent mode: On⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",26-02-2020,0,,,0,50,0,https://www.instagram.com/p/B9BkktYFhER/,
boody,"Opt for a clean and minimal aesthetic in our fresh threads. Super-soft, sustainable and comfy, laid-back everyday style is effortless with Boody. ⁠
⁠
📷 ⁠ @milanagnone @wadepapenfus ⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",25-02-2020,0,,,0,45,1,https://www.instagram.com/p/B9AOxSTnfyr/,
boody,"""I love Boody underwear! I have replaced all my underwear with Boody and am super happy. They are soft, breathable and last for years.""⁠
– Val⁠
⁠
Link in bio to shop Women's Underwear now!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",24-02-2020,0,,,0,116,1,https://www.instagram.com/p/B88cIK2gi3o/,
boody,"Who else loves reading in the sunshine? 🙋‍♀️⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",24-02-2020,0,,,0,58,1,https://www.instagram.com/p/B89p85zHTQ-/,
boody,"Tread your own path 👣⁠
⁠
📸 @faithconnolly⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",23-02-2020,0,,,0,55,0,https://www.instagram.com/p/B850eZRASP9/,
boody,"Wearing Boody undies makes every day feel like a day in bed. Soft, cosy and like a dream! 💫⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",22-02-2020,0,,,0,57,1,https://www.instagram.com/p/B84hhfyFL4S/,
boody,"Pregnancy is an exciting and beautiful time in life. It’s also a time when there’s a lot to think about! Deciding what to wear when you’re pregnant can be a tricky task, but it needn’t be.⁠
⁠
Although not designed specifically for maternity, some of our everyday essentials are ideal for pregnancy. Check out our Ultimate Guide to Maternity to answer all your maternity wear questions and find out which Boody essentials can be worn when you're expecting.⁠
⁠
Link in bio to read the article!⁠
⁠
📷 @keiraspencer_⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo #maternity #pregnancy #pregnant #mum #mother #baby #bub #mumtobe",22-02-2020,0,,,0,113,5,https://www.instagram.com/p/B83SjM6Afjy/,
boody,"Simple living is not just about your actions. It's about the clothes you choose to wear.⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",21-02-2020,0,,,0,55,0,https://www.instagram.com/p/B81_kN8gdkL/,
boody,"We couldn't have put it better ourselves, Caz!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",21-02-2020,0,,,0,62,2,https://www.instagram.com/p/B80ndO3AZZ_/,
boody,"Have you given our Grey Marl range a go yet? We'd love to know what you think!⁠
⁠
Let us know in the comments 😊⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",18-02-2020,0,,,0,140,8,https://www.instagram.com/p/B8s_7TOA9in/,
boody,"There are so many reasons to love our oceans 💙⁠
⁠
📸@samlawrencephoto⁠
⁠
#nature #ocean #oceans #australia #sealife  #travel #love #beautiful #instagood #photooftheday #adventure #photography #wanderlust #explore #outdoors #beauty #picoftheday #naturelovers #summer",18-02-2020,0,,,0,80,1,https://www.instagram.com/p/B8uO6X5Febb/,
boody,"The best thing about a wardrobe full of basics is that you don't have to wake up baffling your brains about what to wear. Just pick a couple of neutral styles and colours and you're done. Too easy!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo",17-02-2020,0,,,0,57,1,https://www.instagram.com/p/B8rrR3oAnAs/,
boody,"Staple #1 = A plain white tee. Ours are made from organically-grown bamboo, making them extra soft and breathable!⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠",16-02-2020,0,,,0,37,0,https://www.instagram.com/p/B8n1wzdAZkh/,
boody,"Meal goals via @milkhausmilton⁠
⁠
Raw zucchini salad + garden herbs + toasted seeds + pine nuts + soft herbs = 😋⁠
⁠
#food  #foodie #instafood #delicious #yummy #yum #foodstagram #healthy #love #foodpics #lunch #eat #foodphotography #tasty #fresh #hungry #foodpic #recipe #fitness #health #amazing #foodlover",16-02-2020,0,,,0,51,0,https://www.instagram.com/p/B8pDmZkASem/,
boody,"Looking for ways to live a more sustainable life? Your kitchen is the perfect place to start. With the average Australian throwing away an unbelievable 650kgs of waste every year, low-waste living has never been such a great idea.⁠
⁠
One person who agrees with this sentiment entirely is Bronwyn Kidd, founder of Australian reusable food wrap brand, @sustomi. We caught up with Bronwyn to find out more about her budding brand.⁠
⁠
Link in bio to read the interview!⁠
⁠
#sustomi #reusable #sustainable #ecofriendly #greenliving #lowwaste #eco #ecotips #environment #environmental",15-02-2020,0,,,0,65,0,https://www.instagram.com/p/B8mjX-SAKDG/,
boody,"Boody Active is always a good idea when coastal walkin'.⁠
⁠
Link in bio to shop Boody Active now!⁠
⁠
📷 @sweetlikegonzales⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠ #active #activewear #fitness #workout⁠ #coastalwalk #australia #sydney #bondi #beach",15-02-2020,0,,,0,119,4,https://www.instagram.com/p/B8lQ-HfgxOn/,
boody,"Have you done your stretches yet this morning?⁠
⁠
#naturalhealth #chemicalfree #ethical #ethicalclothing #ethicalfashion #ecofriendly #sustainable #ethicalclothingaustralia #ethicalfashioninitiative #sustainablestyle #sustainabledesign #sustainableluxury #sustainablebrand #organic #organicbamboo⁠ #active #activewear #fitness #workout⁠",14-02-2020,0,,,0,37,0,https://www.instagram.com/p/B8j-lGkHckx/,
boody,"The ocean is everyone's Valentine! 💙⁠
⁠
📷 @the_wanderinglens⁠
⁠
#nature #travel #love #beautiful #instagood #adventure #photooftheday #photography #wanderlust #explore #ocean #outdoors #beauty #picoftheday #naturelovers #sea #australia #queensland #greatbarrierreef #valentine #valentines #valentinesday #love #truelove #lovetheocean",13-02-2020,0,,,0,68,2,https://www.instagram.com/p/B8hW6pZAzZK/,
boody,"Globally, the apparel and footwear industry accounts for 8% of the world’s greenhouse gas emissions. If that number isn't scary enough, try this – it also accounts to 3,990 million metric tons of carbon dioxide being released into the atmosphere each year. That’s a lot of carbon dioxide.⁠
⁠
By supporting slow fashion, you’ll be lowering your carbon footprint – imagine if everyone else decided to do the same?⁠
⁠
For more reasons why it's important to support slow fashion, follow the link in our bio!",13-02-2020,0,,,0,79,1,https://www.instagram.com/p/B8gHYgwHb5e/,
