y,snapshot,event,sitewide,discount
0,20181228165904,,0,
0,20181229175906,,0,
0,20190103053439,,0,
0,20190103224105,,0,
0,20190104074149,,0,
0,20190105225310,,0,
0,20190110035952,,0,
0,20190110213041,,0,
0,20190110213507,,0,
0,20190113021859,,0,
0,20190113220959,,0,
0,20190117094318,,0,
0,20190117130846,,0,
0,20190117221758,,0,
0,20190117222523,,0,
0,20190120020517,,0,
0,20190121214515,,0,
0,20190124201549,,0,
0,20190124224759,,0,
0,20190124230009,,0,
0,20190125145514,,0,
0,20190127035222,,0,
0,20190131230742,,0,
0,20190131231635,,0,
0,20190203041801,,0,
0,20190207045718,,0,
0,20190207233305,,0,
0,20190207234236,,0,
0,20190210040915,,0,
0,20190214123147,,0,
0,20190214235642,,0,
0,20190215001202,,0,
0,20190217042636,,0,
0,20190218143040,,0,
0,20190221080247,,0,
0,20190222003313,,0,
0,20190222004916,,0,
0,20190224061921,,0,
0,20190227072029,,0,
0,20190228075231,,0,
0,20190301004130,,0,
0,20190301013117,,0,
0,20190303065521,,0,
0,20190305005744,,0,
0,20190306133345,,0,
0,20190306181557,,0,
0,20190307045816,,0,
0,20190307062647,,0,
0,20190308011530,,0,
0,20190308021253,,0,
0,20190310071235,,0,
0,20190312023103,,0,
0,20190312063846,,0,
0,20190313163241,,0,
0,20190315015806,,0,
0,20190315025628,,0,
0,20190315174231,,0,
0,20190317073407,,0,
0,20190319130932,,0,
0,20190319200253,,0,
0,20190322022812,,0,
0,20190322033956,,0,
0,20190322213443,,0,
0,20190322225931,,0,
0,20190324095151,,0,
0,20190328060620,,0,
0,20190329025049,,0,
0,20190329043517,,0,
0,20190329122621,,0,
0,20190329153010,,0,
0,20190331094139,,0,
0,20190402195037,,0,
0,20190405034032,,0,
0,20190405051754,,0,
0,20190407162202,,0,
0,20190412040249,,0,
0,20190412052533,,0,
0,20190425185319,,0,
0,20190428162225,,0,
0,20190428164347,,0,
0,20190428215125,,0,
0,20190429082852,,0,
0,20190505164400,,0,
0,20190505170252,,0,
0,20190505220459,,0,
0,20190506091643,,0,
0,20190512173122,,0,
0,20190512232020,,0,
0,20190513111708,,0,
0,20190519182621,,0,
0,20190520000638,,0,
0,20190520112251,,0,
0,20190526185706,,0,
0,20190527131110,,0,
0,20190528145146,,0,
0,20190602200035,,0,
0,20190602205215,,0,
0,20190603162258,,0,
0,20190608065505,,0,
0,20190609200914,,0,
0,20190610134236,,0,
0,20190611001817,,0,
0,20190616204625,,0,
0,20190618000832,,0,
0,20190619151654,,0,
0,20190623204822,,0,
0,20190624184324,,0,
0,20190625003321,,0,
0,20190625004023,,0,
0,20190625180709,,0,
0,20190626021105,,0,
0,20190626175704,,0,
0,20190627045750,,0,
0,20190630212646,,0,
0,20190702205110,,0,
0,20190703045552,,0,
0,20190704003559,,0,
0,20190709214720,,0,
0,20190710050430,,0,
0,20190711015350,,0,
0,20190712185157,,0,
0,20190715015216,,0,
0,20190716223153,,0,
0,20190717044955,,0,
0,20190719193357,,0,
0,20190721225436,,0,
0,20190723233817,,0,
0,20190724080512,,0,
0,20190726190740,,0,
0,20190731000733,,0,
0,20190731100807,,0,
0,20190801182843,,0,
0,20190805155756,,0,
0,20190806051735,,0,
0,20190807021248,,0,
0,20190807095955,,0,
0,20190809112502,,0,
0,20190810103529,,0,
0,20190812141138,,0,
0,20190814011142,,0,
0,20190818185749,,0,
0,20190819123731,,0,
0,20190820012149,,0,
0,20190821015555,,0,
0,20190822202949,,0,
0,20190824150139,,0,
0,20190828020124,,0,
0,20190829092344,,0,
0,20190913140847,,0,
0,20190920154034,,0,
0,20190924035632,,0,
0,20190930160605,,0,
0,20191004192622,,0,
0,20191011192612,,0,
0,20191012070805,,0,
0,20191013233346,,0,
0,20191018214412,,0,
0,20191023100245,,0,
0,20191025185751,,0,
0,20191025203104,,0,
0,20191026080037,,0,
0,20191026235331,,0,
0,20191027061453,,0,
0,20191101200233,,0,
0,20191102074140,,0,
0,20191105070556,,0,
0,20191109072739,,0,
0,20191113150904,,0,
0,20191114222345,,0,
0,20191116105422,,0,
0,20191122024617,,0,
0,20191123201704,,0,
0,20191124111744,,0,
0,20191130173033,,0,
0,20191203022854,,0,
0,20191205204206,,0,
0,20191207172253,,0,
0,20191209194839,,0,
0,20191211141936,,0,
0,20191211191644,,0,
0,20191214152530,,0,
0,20191218010305,,0,
0,20191218120610,,0,
0,20191218201323,,0,
0,20191221122231,,0,
0,20191221171728,,0,
0,20191221222441,,0,
0,20191225114716,,0,
0,20191228153608,,0,
0,20191229201144,,0,
0,20191230070107,,0,
0,20200101115818,,0,
0,20200105045523,,0,
0,20200105164555,,0,
0,20200107100820,,0,
0,20200107200905,,0,
0,20200108123947,,0,
0,20200112030045,,0,
0,20200113014853,,0,
0,20200115161601,,0,
0,20200118232606,,0,
0,20200120085159,,0,
0,20200121123857,,0,
0,20200122161548,,0,
0,20200123204049,,0,
0,20200125081641,,0,
0,20200125113159,,0,
0,20200126032803,,0,
0,20200126213149,,0,
0,20200127065115,,0,
0,20200128005051,,0,
0,20200128133901,,0,
0,20200129150323,,0,
0,20200201074455,,0,
0,20200201125708,,0,
0,20200201171734,,0,
0,20200202223640,,0,
0,20200203174339,,0,
0,20200205145233,,0,
0,20200212151351,,0,
0,20200213133807,,0,
0,20200217170411,,0,
0,20200219161336,,0,
0,20200226164218,,0,
0,20200227050145,,0,
0,20200229092123,,0,
0,20200304170504,,0,
0,20200304172413,,0,
0,20200304230901,,0,
0,20200310234114,,0,
0,20200311175436,,0,
0,20200313043633,,0,
0,20200317183315,,0,
0,20200317215346,,0,
0,20200318184005,,0,
0,20200325193444,,0,
0,20200328030516,,0,
0,20200329074503,,0,
0,20200329092317,,0,
0,20200329135719,,0,
0,20200330001848,,0,
0,20200330081559,,0,
0,20200330111820,,0,
0,20200331023805,,0,
0,20200401045918,,0,
0,20200401204844,,0,
0,20200403140526,,0,
0,20200404075538,,0,
0,20200404092254,,0,
0,20200405093325,,0,
0,20200405164037,,0,
0,20200408204156,,0,
0,20200410223016,,0,
0,20200412022916,,0,
0,20200413025046,,0,
0,20200413125808,,0,
0,20200413210953,,0,
0,20200415205959,,0,
0,20200418032530,,0,
0,20200419055115,,0,
0,20200420082236,,0,
0,20200424032454,,0,
0,20200425212614,,0,
0,20200426112727,,0,
0,20200426202300,,0,
0,20200427110754,,0,
0,20200427142626,,0,
0,20200428184015,,0,
0,20200429193850,,0,
0,20200429222454,,0,
0,20200501200551,,0,
0,20200502151014,,0,
0,20200502192146,,0,
0,20200503142541,,0,
0,20200503165251,,0,
0,20200504183751,,0,
0,20200513082840,,0,
0,20200610043741,,0,
0,20200611021419,,0,
0,20200611133243,,0,
0,20200613190201,,0,
0,20200613205151,,0,
0,20200614194004,,0,
0,20200615201437,,0,
0,20200617135620,,0,
0,20200617215037,,0,
0,20200618031228,,0,
0,20200618222112,,0,
0,20200619231445,,0,
0,20200621000732,,0,
0,20200623002354,,0,
0,20200623101400,,0,
0,20200624114320,,0,
0,20200625015842,,0,
0,20200625032957,,0,
0,20200625193612,,0,
0,20200627201712,,0,
0,20200628202848,,0,
0,20200629184708,,0,
0,20200629215635,,0,
0,20200630082609,,0,
0,20200630231206,,0,
0,20200701055049,,0,
0,20200701143008,,0,
0,20200702041832,,0,
0,20200702095608,,0,
0,20200702154303,,0,
0,20200703170127,,0,
0,20200703184400,,0,
0,20200705010618,,0,
0,20200705185135,,0,
0,20200706200205,,0,
0,20200707204145,,0,
0,20200708214137,,0,
0,20200711032605,,0,
0,20200713025706,,0,
0,20200713213242,,0,
0,20200715153751,,0,
0,20200716011153,,0,
0,20200716060411,,0,
0,20200716084027,,0,
0,20200717092427,,0,
0,20200718032906,,0,
0,20200718124006,,0,
0,20200719102453,,0,
0,20200720034140,,0,
0,20200720121646,,0,
0,20200721193732,,0,
0,20200722190913,,0,
0,20200723204837,,0,
0,20200725203406,,0,
0,20200726050159,,0,
0,20200726235120,,0,
0,20200728195950,,0,
0,20200729031950,,0,
0,20200730020650,,0,
0,20200730072337,,0,
0,20200801064134,,0,
0,20200802063814,,0,
0,20200804103342,,0,
0,20200806073300,,0,
0,20200806121055,,0,
0,20200807013723,,0,
0,20200807045742,,0,
0,20200807123416,,0,
0,20200807161324,,0,
0,20200809134243,,0,
0,20200810044704,,0,
0,20200811043105,,0,
0,20200812065252,,0,
0,20200813083713,,0,
0,20200813175316,,0,
0,20200813230304,,0,
0,20200814085558,,0,
0,20200814175352,,0,
0,20200815110906,,0,
0,20200815184347,,0,
0,20200816111025,,0,
0,20200816193836,,0,
0,20200817120108,,0,
0,20200817151214,,0,
0,20200818093918,,0,
0,20200818220613,,0,
0,20200819091935,,0,
0,20200819221401,,0,
0,20200820082249,,0,
0,20200820225947,,0,
0,20200821200718,,0,
0,20200821225526,,0,
0,20200823001628,,0,
0,20200824063301,,0,
0,20200825050617,,0,
0,20200826173355,,0,
0,20200826193403,,0,
0,20200827085718,,0,
0,20200827090911,,0,
0,20200828055134,,0,
0,20200829064036,,0,
0,20200830081029,,0,
0,20200903093923,,0,
0,20200904212816,,0,
0,20200908200519,,0,
0,20200908203345,,0,
0,20200909044058,,0,
0,20200909060339,,0,
0,20200909094000,,0,
0,20200910100633,,0,
0,20200913203523,,0,
0,20200914165954,,0,
0,20200915232836,,0,
0,20200917060651,,0,
0,20200917115109,,0,
0,20200919220110,,0,
0,20200922072324,,0,
0,20200922215428,,0,
0,20200922234817,,0,
0,20200923050752,,0,
0,20200924011456,,0,
0,20200924125627,,0,
0,20200924132121,,0,
0,20200924172018,,0,
0,20200924173831,,0,
0,20200925092654,,0,
0,20200926040932,,0,
0,20200926062424,,0,
0,20200926223011,,0,
0,20200927070048,,0,
0,20200928085702,,0,
0,20200928111259,,0,
0,20200929113109,,0,
0,20200929190119,,0,
0,20200930081406,,0,
0,20200930140029,,0,
0,20200930212554,,0,
0,20201001140956,,0,
0,20201001153458,,0,
0,20201001200504,,0,
0,20201002035617,,0,
0,20201002182621,,0,
0,20201003012606,,0,
0,20201006015107,,0,
0,20201008141224,,0,
0,20201009123701,,0,
0,20201012160914,,0,
0,20201013003726,,0,
0,20201013231558,,0,
0,20201015150914,,0,
0,20201016133642,,0,
0,20201019022826,,0,
0,20201019154311,,0,
0,20201020184859,,0,
0,20201021161200,,0,
0,20201022155205,,0,
0,20201022175459,,0,
0,20201023193233,,0,
0,20201025120047,,0,
0,20201025202032,,0,
0,20201026042652,,0,
0,20201027044952,,0,
0,20201028030223,,0,
0,20201028050010,,0,
0,20201028061024,,0,
0,20201028081942,,0,
0,20201029104353,,0,
0,20201029162348,,0,
0,20201030120243,,0,
0,20201031041841,,0,
0,20201031041902,,0,
0,20201031111545,,0,
0,20201031162557,,0,
0,20201101131306,,0,
0,20201101193709,,0,
0,20201102003804,,0,
0,20201102164310,,0,
0,20201103174637,,0,
0,20201104183250,,0,
0,20201105065702,,0,
0,20201105181558,,0,
0,20201105183900,,0,
0,20201106184950,,0,
0,20201107082559,,0,
0,20201108035157,,0,
0,20201112043224,,0,
0,20201112202327,,0,
0,20201113040251,,0,
0,20201114013629,,0,
0,20201114153354,,0,
0,20201116185042,,0,
0,20201117022502,,0,
0,20201117145944,,0,
0,20201118190114,,0,
0,20201119022016,,0,
0,20201119122844,,0,
0,20201119154704,,0,
0,20201119210339,,0,
0,20201120193115,,0,
0,20201121120229,,0,
0,20201121220109,,0,
0,20201122215102,,0,
0,20201122230352,,0,
0,20201123212349,,0,
0,20201124104222,,0,
0,20201124181857,,0,
0,20201124193341,,0,
0,20201125052015,,0,
0,20201125190832,,0,
0,20201126004747,,0,
0,20201126104825,,0,
0,20201126225257,,0,
0,20201127095953,,0,
0,20201129155049,,0,
0,20201129201822,,0,
0,20201130130252,,0,
0,20201201153718,,0,
0,20201202150046,,0,
0,20201203220758,,0,
0,20201203225617,,0,
0,20201204054112,,0,
0,20201205090544,,0,
0,20201205112444,,0,
0,20201206101635,,0,
0,20201207100336,,0,
0,20201207135012,,0,
0,20201209051857,,0,
0,20201209114526,,0,
0,20201210150458,,0,
0,20201210172310,,0,
0,20201210220528,,0,
0,20201211185546,,0,
0,20201212145342,,0,
0,20201212145349,,0,
0,20201213171959,,0,
0,20201214015334,,0,
0,20201215205650,,0,
0,20201215235601,,0,
0,20201216202643,,0,
0,20201217013250,,0,
0,20201217231018,,0,
0,20201218020358,,0,
0,20201218042023,,0,
0,20201218225537,,0,
0,20201219031245,,0,
0,20201219050550,,0,
0,20201219234222,,0,
0,20201220030654,,0,
0,20201220043327,,0,
0,20201221014829,,0,
0,20201221020416,,0,
0,20201221054349,,0,
0,20201221213211,,0,
0,20201222011206,,0,
0,20201222062619,,0,
0,20201223022504,,0,
0,20201223084359,,0,
0,20201224042419,,0,
0,20201224101327,,0,
0,20201225004704,,0,
0,20201225055852,,0,
0,20201225110037,,0,
0,20201226064137,,0,
0,20201226115101,,0,
0,20201227074208,,0,
0,20201227135449,,0,
0,20201228130927,,0,
0,20201228141119,,0,
0,20201229111946,,0,
0,20201229132332,,0,
0,20201229134225,,0,
0,20201231015812,,0,
0,20201231074523,,0,
0,20201231234416,,0,
0,20210101055137,,0,
0,20210101082805,,0,
0,20210102053726,,0,
0,20210102071839,,0,
0,20210103052759,,0,
0,20210103081946,,0,
0,20210104060708,,0,
0,20210104093108,,0,
0,20210105083614,,0,
0,20210114071729,,0,
0,20210119072152,,0,
0,20210122014128,,0,
0,20210123045419,,0,
0,20210125214655,,0,
0,20210126080708,,0,
0,20210126191218,,0,
0,20210126224508,,0,
0,20210127235848,,0,
0,20210128153158,,0,
0,20210130063244,,0,
0,20210130065030,,0,
0,20210130111530,,0,
0,20210131063321,,0,
0,20210131075937,,0,
0,20210131083601,,0,
0,20210131112258,,0,
0,20210201065144,,0,
0,20210201144328,,0,
0,20210201224855,,0,
0,20210202004646,,0,
0,20210202075859,,0,
0,20210202102114,,0,
0,20210202155141,,0,
0,20210202191153,,0,
0,20210203052239,,0,
0,20210203101513,,0,
0,20210203102608,,0,
0,20210203134107,,0,
0,20210203200149,,0,
0,20210203203208,,0,
0,20210203225452,,0,
0,20210204111254,,0,
0,20210205074958,,0,
0,20210205131603,,0,
0,20210206083839,,0,
0,20210206141401,,0,
0,20210206161337,,0,
0,20210207063818,,0,
0,20210207065935,,0,
0,20210207161617,,0,
0,20210207162549,,0,
0,20210207170649,,0,
0,20210208063309,,0,
0,20210208080854,,0,
0,20210208094442,,0,
0,20210208172821,,0,
0,20210209064205,,0,
0,20210209081553,,0,
0,20210209102349,,0,
0,20210209105437,,0,
0,20210209180607,,0,
0,20210210080403,,0,
0,20210210084742,,0,
0,20210210113909,,0,
0,20210211005933,,0,
0,20210211094916,,0,
0,20210211113825,,0,
0,20210211155942,,0,
0,20210211195808,,0,
0,20210212010855,,0,
0,20210212122326,,0,
0,20210212130217,,0,
0,20210212175221,,0,
0,20210212213255,,0,
0,20210212232314,,0,
0,20210213024259,,0,
0,20210213171046,,0,
0,20210213171130,,0,
0,20210213204044,,0,
0,20210214012949,,0,
0,20210214051720,,0,
0,20210214181345,,0,
0,20210214225145,,0,
0,20210215022458,,0,
0,20210215175341,,0,
0,20210215210451,,0,
0,20210216014852,,0,
0,20210216104715,,0,
0,20210216112742,,0,
0,20210216233118,,0,
0,20210217005958,,0,
0,20210217011402,,0,
0,20210217064205,,0,
0,20210217203000,,0,
0,20210218012736,,0,
0,20210218015640,,0,
0,20210218111107,,0,
0,20210218152139,,0,
0,20210219010332,,0,
0,20210219024709,,0,
0,20210219025734,,0,
0,20210219101507,,0,
0,20210219162337,,0,
0,20210219233106,,0,
0,20210220020407,,0,
0,20210220041330,,0,
0,20210220124919,,0,
0,20210220230501,,0,
0,20210221043817,,0,
0,20210221044500,,0,
0,20210221171127,,0,
0,20210221235814,,0,
0,20210222015014,,0,
0,20210222045922,,0,
0,20210222203353,,0,
0,20210222224116,,0,
0,20210223005045,,0,
0,20210223005046,,0,
0,20210223060356,,0,
0,20210223104646,,0,
0,20210223124757,,0,
0,20210223220122,,0,
0,20210223231503,,0,
0,20210224005913,,0,
0,20210224020517,,0,
0,20210224050637,,0,
0,20210224064235,,0,
0,20210224231232,,0,
0,20210225023501,,0,
0,20210225023911,,0,
0,20210225054047,,0,
0,20210225082933,,0,
0,20210226013730,,0,
0,20210226040134,,0,
0,20210226053120,,0,
0,20210226071225,,0,
0,20210226101959,,0,
0,20210226111256,,0,
0,20210227032859,,0,
0,20210227063707,,0,
0,20210227094547,,0,
0,20210227130846,,0,
0,20210227162329,,0,
0,20210228061856,,0,
0,20210228071435,,0,
0,20210228122436,,0,
0,20210301062454,,0,
0,20210301110140,,0,
0,20210302080609,,0,
1,20210302115102,Outlet,0,
1,20210303095150,Outlet,0,
1,20210304113619,Outlet,0,
1,20210305031447,Outlet,0,
1,20210305095345,Outlet,0,
1,20210305202833,Outlet,0,
1,20210306050009,Outlet,0,
1,20210306223512,Outlet,0,
1,20210307092504,Outlet,0,
1,20210307092715,Outlet,0,
1,20210308064927,Outlet,0,
0,20210308193326,,0,
0,20210309111609,,0,
0,20210309132533,,0,
0,20210309182910,,0,
0,20210309224511,,0,
0,20210310122310,,0,
0,20210310193215,,0,
0,20210311130918,,0,
0,20210311174850,,0,
0,20210311232051,,0,
0,20210312093354,,0,
0,20210312153315,,0,
0,20210313113045,,0,
0,20210313205337,,0,
0,20210314003629,,0,
0,20210314130044,,0,
0,20210315011050,,0,
0,20210315133853,,0,
0,20210316094456,,0,
0,20210316121244,,0,
0,20210316134908,,0,
0,20210317052429,,0,
0,20210317082409,,0,
0,20210317082550,,0,
0,20210317092859,,0,
0,20210318085349,,0,
0,20210318102258,,0,
0,20210319132530,,0,
0,20210319141050,,0,
0,20210320130526,,0,
0,20210320160847,,0,
0,20210321093054,,0,
0,20210321200243,,0,
0,20210322002018,,0,
0,20210322133055,,0,
0,20210322194520,,0,
0,20210323082454,,0,
0,20210323154404,,0,
0,20210323171209,,0,
0,20210324032950,,0,
0,20210324151100,,0,
0,20210324153234,,0,
0,20210324181401,,0,
0,20210325115955,,0,
0,20210326111513,,0,
0,20210327002708,,0,
0,20210327153702,,0,
0,20210328125928,,0,
0,20210329153210,,0,
0,20210330064804,,0,
0,20210330154212,,0,
0,20210330165241,,0,
0,20210330191915,,0,
0,20210331090929,,0,
0,20210401085028,,0,
0,20210406180527,,0,
0,20210410171059,,0,
0,20210410175508,,0,
0,20210410225637,,0,
0,20210411020830,,0,
0,20210411102214,,0,
0,20210411211533,,0,
0,20210413000843,,0,
0,20210413080115,,0,
0,20210413155336,,0,
0,20210413191821,,0,
0,20210413231029,,0,
0,20210414021811,,0,
0,20210415215434,,0,
0,20210416220431,,0,
0,20210417200633,,0,
0,20210418210824,,0,
0,20210419074235,,0,
0,20210420023356,,0,
0,20210420071103,,0,
0,20210420163951,,0,
0,20210421025451,,0,
0,20210421200154,,0,
0,20210422233807,,0,
0,20210423092759,,0,
0,20210424012435,,0,
0,20210424192801,,0,
0,20210425055604,,0,
0,20210425203100,,0,
0,20210426080051,,0,
0,20210426204416,,0,
0,20210427054914,,0,
0,20210428044312,,0,
0,20210428095436,,0,
0,20210428210634,,0,
0,20210429113752,,0,
0,20210430102817,,0,
0,20210501122519,,0,
0,20210501143051,,0,
0,20210501204549,,0,
0,20210502114320,,0,
0,20210503151621,,0,
0,20210503164351,,0,
0,20210504201625,,0,
0,20210505213427,,0,
0,20210505213929,,0,
0,20210506231033,,0,
0,20210507031720,,0,
0,20210507110644,,0,
0,20210508031419,,0,
0,20210509033803,,0,
0,20210510084132,,0,
0,20210510172557,,0,
0,20210511092400,,0,
0,20210511094723,,0,
0,20210512082532,,0,
0,20210512150620,,0,
0,20210513085849,,0,
0,20210513091207,,0,
0,20210514022556,,0,
0,20210514095920,,0,
0,20210514122945,,0,
0,20210515111136,,0,
0,20210515131043,,0,
0,20210516234945,,0,
0,20210517062331,,0,
0,20210517092809,,0,
0,20210517192855,,0,
0,20210518025404,,0,
0,20210518063908,,0,
0,20210518074346,,0,
0,20210518133551,,0,
0,20210519075747,,0,
0,20210519095102,,0,
0,20210519140147,,0,
0,20210520104102,,0,
0,20210520133844,,0,
0,20210521141400,,0,
0,20210521160839,,0,
0,20210530222135,,0,
0,20210530230035,,0,
0,20210531034354,,0,
0,20210531185055,,0,
0,20210601063127,,0,
0,20210601093549,,0,
0,20210602023305,,0,
0,20210602043929,,0,
0,20210602114058,,0,
0,20210602180343,,0,
0,20210603074955,,0,
0,20210603223225,,0,
0,20210604053654,,0,
0,20210604125555,,0,
0,20210604235323,,0,
0,20210605084151,,0,
0,20210605084358,,0,
0,20210606095753,,0,
0,20210606231217,,0,
0,20210606232001,,0,
0,20210607104054,,0,
0,20210608114445,,0,
0,20210609122743,,0,
0,20210610133909,,0,
0,20210611153943,,0,
0,20210612040240,,0,
0,20210613032223,,0,
0,20210613040502,,0,
0,20210613062329,,0,
0,20210614000630,,0,
0,20210614044455,,0,
0,20210614045205,,0,
0,20210614070134,,0,
0,20210614224843,,0,
0,20210615000139,,0,
0,20210615063700,,0,
0,20210616034251,,0,
0,20210616054206,,0,
0,20210616060930,,0,
0,20210616065037,,0,
0,20210616195210,,0,
0,20210617083041,,0,
0,20210617105817,,0,
0,20210617204624,,0,
0,20210618105856,,0,
0,20210618221853,,0,
0,20210619171035,,0,
0,20210619180652,,0,
0,20210619232138,,0,
0,20210620122028,,0,
0,20210621160739,,0,
0,20210622175731,,0,
0,20210623045130,,0,
0,20210623182330,,0,
0,20210624204912,,0,
0,20210625205338,,0,
0,20210626213115,,0,
0,20210627223938,,0,
0,20210628063528,,0,
0,20210628234339,,0,
0,20210630004924,,0,
0,20210630052008,,0,
0,20210701003142,,0,
0,20210701022202,,0,
0,20210702052657,,0,
0,20210703054629,,0,
