y,snapshot,event,sitewide,discount
0,20171005090426,,0,
0,20171005223350,,0,
0,20171006095408,,0,
0,20171007114636,,0,
0,20171008130833,,0,
0,20171009095647,,0,
0,20171010022757,,0,
0,20171010095534,,0,
0,20171011102442,,0,
0,20171012101740,,0,
0,20171013000601,,0,
0,20171014115154,,0,
0,20171015110224,,0,
0,20171016100537,,0,
0,20171017095622,,0,
0,20171018100708,,0,
0,20171019095935,,0,
0,20171020095425,,0,
0,20171021104403,,0,
0,20171022101741,,0,
0,20171023095742,,0,
0,20171024095613,,0,
0,20171025095807,,0,
0,20171026095617,,0,
0,20171026232748,,0,
0,20171027095627,,0,
0,20171028225623,,0,
0,20171029123252,,0,
0,20171030095657,,0,
0,20171031095722,,0,
0,20171101012500,,0,
0,20171101095654,,0,
0,20171101222823,,0,
0,20171102095733,,0,
0,20171104113355,,0,
0,20171105174409,,0,
0,20171106105854,,0,
0,20171107110309,,0,
0,20171108105549,,0,
0,20171109111832,,0,
0,20171110113107,,0,
0,20171111121859,,0,
0,20171112133344,,0,
0,20171113105703,,0,
0,20171114005907,,0,
0,20171114111651,,0,
0,20171115105430,,0,
0,20171116105451,,0,
0,20171117105634,,0,
0,20171118113521,,0,
0,20171119132133,,0,
0,20171119201950,,0,
0,20171120105851,,0,
0,20171120184507,,0,
0,20171121103221,,0,
0,20171121104550,,0,
0,20171122105645,,0,
0,20171123105600,,0,
0,20171124105530,,0,
0,20171124114845,,0,
0,20171125105741,,0,
0,20171126110044,,0,
0,20171127105624,,0,
0,20171128105307,,0,
0,20171129105337,,0,
0,20171130105503,,0,
0,20171201105606,,0,
0,20171202110349,,0,
0,20171203112355,,0,
0,20171204105731,,0,
0,20171205105455,,0,
0,20171206105719,,0,
0,20171207105730,,0,
0,20171208105556,,0,
0,20171209122740,,0,
0,20171210130647,,0,
0,20171211105817,,0,
0,20171212113333,,0,
0,20171213002343,,0,
0,20171213105736,,0,
0,20171214105628,,0,
0,20171214232725,,0,
0,20171215105753,,0,
0,20171216120927,,0,
0,20171217123834,,0,
0,20171218105641,,0,
0,20171219105847,,0,
0,20171219105858,,0,
0,20171220105859,,0,
0,20171221105810,,0,
0,20171222123616,,0,
0,20171224131412,,0,
0,20171225121315,,0,
0,20171226131256,,0,
0,20171226151024,,0,
0,20171228040748,,0,
0,20171228190118,,0,
0,20171229122415,,0,
0,20171230132320,,0,
0,20180101174803,,0,
0,20180102133137,,0,
0,20180103123419,,0,
0,20180104121727,,0,
0,20180105121606,,0,
0,20180106132730,,0,
0,20180108105823,,0,
0,20180109105916,,0,
0,20180110105942,,0,
0,20180111112025,,0,
0,20180112105911,,0,
0,20180113153034,,0,
0,20180114135134,,0,
0,20180115132030,,0,
0,20180116110039,,0,
0,20180117110552,,0,
0,20180118105710,,0,
0,20180119105729,,0,
0,20180120134422,,0,
0,20180121135610,,0,
0,20180122105815,,0,
0,20180123105643,,0,
0,20180124110010,,0,
0,20180125105450,,0,
0,20180126112025,,0,
0,20180127215022,,0,
0,20180128131505,,0,
0,20180130011610,,0,
0,20180130105523,,0,
0,20180131105434,,0,
0,20180201110147,,0,
0,20180202110111,,0,
0,20180203123743,,0,
0,20180205233950,,0,
0,20180206105539,,0,
0,20180207105927,,0,
0,20180208105534,,0,
0,20180212105650,,0,
0,20180213110321,,0,
0,20180215105512,,0,
0,20180216105505,,0,
0,20180217131208,,0,
0,20180219130256,,0,
0,20180221105225,,0,
0,20180222105502,,0,
0,20180223061601,,0,
0,20180223105552,,0,
0,20180224035352,,0,
0,20180226105606,,0,
0,20180227105603,,0,
0,20180301110126,,0,
0,20180302150648,,0,
0,20180304123514,,0,
0,20180305110045,,0,
0,20180306105749,,0,
0,20180307105640,,0,
0,20180308110117,,0,
0,20180309105547,,0,
0,20180311140325,,0,
0,20180312095515,,0,
0,20180315095519,,0,
0,20180316095857,,0,
0,20180319095412,,0,
0,20180320095807,,0,
0,20180322095428,,0,
0,20180326114348,,0,
0,20180328035144,,0,
0,20180328111153,,0,
0,20180329111407,,0,
0,20180331103959,,0,
0,20180401112012,,0,
0,20180402131340,,0,
0,20180403095340,,0,
0,20180404095636,,0,
0,20180405095507,,0,
0,20180406095344,,0,
0,20180408115314,,0,
0,20180409095930,,0,
0,20180410100210,,0,
0,20180411095717,,0,
0,20180412102610,,0,
0,20180413095627,,0,
0,20180413171104,,0,
0,20180416095505,,0,
0,20180417095507,,0,
0,20180417211732,,0,
0,20180418095825,,0,
0,20180419100146,,0,
0,20180420095544,,0,
0,20180421105313,,0,
0,20180422121751,,0,
0,20180423095521,,0,
0,20180424095910,,0,
0,20180425100309,,0,
0,20180426095856,,0,
0,20180427095450,,0,
0,20180427171623,,0,
0,20180428122418,,0,
0,20180429143749,,0,
0,20180430102424,,0,
0,20180502095725,,0,
0,20180503095557,,0,
0,20180505134823,,0,
0,20180506142539,,0,
0,20180507095649,,0,
0,20180508100039,,0,
0,20180509095734,,0,
0,20180510142957,,0,
0,20180511095558,,0,
0,20180512124651,,0,
0,20180513100025,,0,
0,20180514095702,,0,
0,20180515044711,,0,
0,20180515100018,,0,
0,20180516095736,,0,
0,20180517095632,,0,
0,20180518095728,,0,
0,20180520132738,,0,
0,20180521095824,,0,
0,20180522110023,,0,
0,20180523095302,,0,
0,20180524095357,,0,
0,20180525095504,,0,
0,20180528113008,,0,
0,20180530114530,,0,
0,20180531130000,,0,
0,20180601122100,,0,
0,20180602134637,,0,
0,20180603100005,,0,
0,20180604164355,,0,
0,20180605110731,,0,
0,20180606110941,,0,
0,20180607110949,,0,
0,20180608112237,,0,
0,20180609113501,,0,
0,20180611110848,,0,
0,20180612111434,,0,
0,20180613111141,,0,
0,20180614115146,,0,
0,20180619120829,,0,
0,20180620110919,,0,
0,20180622111034,,0,
0,20180625112020,,0,
0,20180625112151,,0,
0,20180626044032,,0,
0,20180626111100,,0,
0,20180627112024,,0,
0,20180628110857,,0,
0,20180704113340,,0,
0,20180705111230,,0,
0,20180706111726,,0,
0,20180710111142,,0,
0,20180711111526,,0,
0,20180713111058,,0,
0,20180716103502,,0,
0,20180717112240,,0,
0,20180718110838,,0,
0,20180719110850,,0,
0,20180720111439,,0,
0,20180720154618,,0,
0,20180721110953,,0,
0,20180722112318,,0,
0,20180723111320,,0,
0,20180724062654,,0,
0,20180724111109,,0,
0,20180725111121,,0,
0,20180726111200,,0,
0,20180727111036,,0,
0,20180728112028,,0,
0,20180731113253,,0,
0,20180801110903,,0,
0,20180802111356,,0,
0,20180804122950,,0,
0,20180806112116,,0,
0,20180807111630,,0,
0,20180809080404,,0,
0,20180813020425,,0,
0,20180815201546,,0,
0,20180816081145,,0,
0,20180816140622,,0,
0,20180818150738,,0,
0,20180823074949,,0,
0,20180830143757,,0,
0,20180905000842,,0,
0,20180906105305,,0,
0,20180913104329,,0,
0,20180920103451,,0,
0,20180927161213,,0,
0,20181002034250,,0,
0,20181004123601,,0,
0,20181015104115,,0,
0,20181025121213,,0,
0,20181030231823,,0,
0,20181107010008,,0,
0,20181107051004,,0,
0,20181114020114,,0,
0,20181114074230,,0,
1,20181121064634,Blackout,1,up to 70% off
1,20181123161737,Blackout,1,up to 70% off
1,20181123172640,Blackout,1,up to 70% off
1,20181124014052,Blackout,1,up to 70% off
1,20181125022605,Blackout,1,up to 70% off
1,20181126030002,Blackout,1,up to 70% off
1,20181126070452,Blackout,1,up to 70% off
1,20181126202225,Blackout,1,up to 70% off
1,20181127041620,Blackout,1,up to 70% off
0,20181128041812,,0,
0,20181128060727,,0,
0,20181128095119,,0,
0,20181129051127,,0,
0,20181129103950,,0,
0,20181129112147,,0,
0,20181129161400,,0,
0,20181130015906,,0,
0,20181130054647,,0,
0,20181130131020,,0,
0,20181201061144,,0,
0,20181201151440,,0,
0,20181202065848,,0,
0,20181203073755,,0,
0,20181203152848,,0,
0,20181204080554,,0,
0,20181206091445,,0,
0,20181206104803,,0,
0,20181206133821,,0,
0,20181207081151,,0,
0,20181207094245,,0,
0,20181208151620,,0,
0,20181209105831,,0,
0,20181209121106,,0,
0,20181209143303,,0,
0,20181210113136,,0,
0,20181210141935,,0,
0,20181211135646,,0,
0,20181212125603,,0,
0,20181213105322,,0,
0,20181213150654,,0,
0,20190115173029,,0,
0,20190116063524,,0,
0,20190119232322,,0,
0,20190127000857,,0,
0,20190203001643,,0,
0,20190203012600,,0,
0,20190207073422,,0,
0,20190210005049,,0,
0,20190213104430,,0,
0,20190217012655,,0,
0,20190224030052,,0,
0,20190227170624,,0,
0,20190303033147,,0,
0,20190309220302,,0,
0,20190312181934,,0,
0,20190313011232,,0,
0,20190318104945,,0,
0,20190319123019,,0,
0,20190325112634,,0,
0,20190326045345,,0,
0,20190327185854,,0,
0,20190330150302,,0,
0,20190330190351,,0,
0,20190401115445,,0,
0,20190408121005,,0,
0,20190420022232,,0,
0,20190425134252,,0,
0,20190428193216,,0,
0,20190429073344,,0,
0,20190506180054,,0,
0,20190516200127,,0,
0,20190517100727,,0,
0,20190525142834,,0,
0,20190613031811,,0,
0,20190618044113,,0,
0,20190620041350,,0,
0,20190624090150,,0,
0,20190627090004,,0,
1,20190704043745,Summer/Winter Sale,1,25% off
0,20190720071337,,0,
0,20190810100634,,0,
0,20190821204353,,0,
1,20190902150421,Labor Day,0,30% off
0,20190911212625,,0,
0,20190911220201,,0,
0,20190913034110,,0,
0,20190920074726,,0,
0,20190922230858,,0,
0,20190927091321,,0,
0,20191001023347,,0,
0,20191004091222,,0,
0,20191008140657,,0,
0,20191011115315,,0,
0,20191025142750,,0,
0,20191109001540,,0,
0,20191112015143,,0,
0,20191113033611,,0,
0,20191116142133,,0,
0,20191122032042,,0,
0,20191124015808,,0,
1,20191126023211,Black Friday,1,up to 70% off
1,20191127054757,Black Friday,1,up to 50% off
1,20191129084003,Black Friday,1,up to 50% off
1,20191201110405,Black Friday,1,up to 50% off
1,20191202211114,Black Friday,1,up to 50% off
0,20191208044854,,0,
0,20191216024656,,0,
0,20191220105955,,0,
0,20191224023843,,0,
0,20191231032220,,0,
0,20200107033002,,0,
0,20200114090246,,0,
0,20200114113756,,0,
0,20200121063231,,0,
0,20200128051151,,0,
0,20200128200226,,0,
0,20200204045709,,0,
0,20200204195934,,0,
0,20200211052759,,0,
0,20200211063147,,0,
0,20200218062920,,0,
0,20200225063713,,0,
0,20200302062845,,0,
0,20200303080609,,0,
0,20200303102217,,0,
0,20200310074554,,0,
1,20200317074504,Outlet,1,up to 30% off
1,20200318110758,Outlet,1,up to 30% off
1,20200320053049,Afterpay Day,1,up to 30% off
1,20200322070458,Afterpay Day,1,up to 30% off
1,20200323082536,Afterpay Day,1,up to 30% off
0,20200324084020,,0,
0,20200324090541,,0,
0,20200325095035,,0,
0,20200326103230,,0,
0,20200327123853,,0,
0,20200328113546,,0,
0,20200329122557,,0,
0,20200330131443,,0,
0,20200331042516,,0,
0,20200331092308,,0,
0,20200331145458,,0,
0,20200331231814,,0,
0,20200401193356,,0,
0,20200402124838,,0,
0,20200407082946,,0,
0,20200407125032,,0,
0,20200408061807,,0,
0,20200409072646,,0,
0,20200414092641,,0,
0,20200414140936,,0,
0,20200415110951,,0,
0,20200416103809,,0,
0,20200417124240,,0,
0,20200418123621,,0,
0,20200419133545,,0,
0,20200420160158,,0,
0,20200421103228,,0,
0,20200421160347,,0,
0,20200421171940,,0,
0,20200422164411,,0,
0,20200425201312,,0,
0,20200426195826,,0,
0,20200427223427,,0,
0,20200428153127,,0,
0,20200428224603,,0,
0,20200429212427,,0,
0,20200502003353,,0,
0,20200503001216,,0,
0,20200503220133,,0,
0,20200504045447,,0,
0,20200504135006,,0,
0,20200505072016,,0,
0,20200505174602,,0,
0,20200507044816,,0,
0,20200509095725,,0,
0,20200510124233,,0,
0,20200511125109,,0,
0,20200511225047,,0,
0,20200513022333,,0,
0,20200513141240,,0,
0,20200518152359,,0,
0,20200519034349,,0,
0,20200519202753,,0,
0,20200520074405,,0,
0,20200523211957,,0,
0,20200527145212,,0,
0,20200529103359,,0,
0,20200531162519,,0,
0,20200601155551,,0,
0,20200605130033,,0,
0,20200609182729,,0,
0,20200616122404,,0,
0,20200618055117,,0,
0,20200623005223,,0,
0,20200623223923,,0,
0,20200625072905,,0,
1,20200626092350,Summer/Winter Sale,1,up to 50% off
0,20200627232905,,0,
0,20200629122456,,0,
0,20200630125605,,0,
0,20200630202007,,0,
0,20200701151110,,0,
0,20200702120500,,0,
0,20200706180211,,0,
0,20200707061712,,0,
0,20200707190045,,0,
0,20200707204233,,0,
0,20200708162747,,0,
0,20200709224454,,0,
0,20200712060058,,0,
0,20200712201149,,0,
0,20200713003849,,0,
0,20200713034426,,0,
0,20200715132321,,0,
0,20200716050417,,0,
0,20200717094915,,0,
0,20200718070732,,0,
0,20200719063451,,0,
0,20200720094550,,0,
0,20200722062747,,0,
0,20200722211710,,0,
0,20200722212957,,0,
0,20200722213000,,0,
0,20200723214300,,0,
0,20200724135358,,0,
0,20200729174356,,0,
0,20200730231748,,0,
0,20200804113744,,0,
0,20200805135817,,0,
0,20200810205952,,0,
0,20200812032735,,0,
0,20200817112803,,0,
0,20200818223249,,0,
0,20200821000503,,0,
0,20200826025236,,0,
0,20200902031001,,0,
0,20200906201951,,0,
0,20200912212752,,0,
0,20200913055928,,0,
0,20200917032049,,0,
0,20200929032253,,0,
0,20201006075145,,0,
0,20201007141851,,0,
0,20201008053638,,0,
0,20201008053642,,0,
0,20201011130913,,0,
0,20201012014645,,0,
0,20201012141801,,0,
0,20201013014557,,0,
0,20201013142606,,0,
0,20201014215605,,0,
0,20201022153221,,0,
0,20201027001821,,0,
0,20201031225348,,0,
0,20201101000659,,0,
0,20201101005338,,0,
0,20201101025432,,0,
0,20201101061035,,0,
0,20201101081631,,0,
0,20201101095206,,0,
0,20201101121352,,0,
0,20201101142412,,0,
0,20201105090027,,0,
0,20201106094803,,0,
0,20201107091331,,0,
0,20201107193603,,0,
0,20201108135447,,0,
0,20201110111316,,0,
0,20201111103550,,0,
0,20201112163414,,0,
0,20201116181645,,0,
1,20201119092659,Black Friday,1,up to 30% off
1,20201120065026,Black Friday,1,up to 30% off
1,20201121072705,Black Friday,1,up to 30% off
1,20201122080527,Black Friday,1,up to 30% off
1,20201123093959,Black Friday,1,up to 30% off
1,20201123160109,Black Friday,1,up to 30% off
1,20201125110237,Black Friday,1,up to 30% off
1,20201125165307,Black Friday,1,up to 30% off
1,20201126171013,Black Friday,1,up to 30% off
1,20201126172500,Black Friday,1,up to 30% off
1,20201127221834,Black Friday,1,up to 30% off
0,20201202184608,,0,
0,20201211065018,,0,
0,20201211115252,,0,
0,20201214123218,,0,
0,20201217064812,,0,
0,20210107150843,,0,
0,20210107151322,,0,
0,20210108020536,,0,
0,20210108020604,,0,
0,20210113042646,,0,
0,20210113052706,,0,
0,20210113060825,,0,
0,20210114004245,,0,
0,20210114011045,,0,
0,20210114060245,,0,
0,20210114081916,,0,
0,20210114083704,,0,
0,20210115012357,,0,
0,20210115052442,,0,
0,20210115072720,,0,
0,20210115142431,,0,
0,20210115161619,,0,
0,20210115163045,,0,
0,20210115194333,,0,
0,20210115210833,,0,
0,20210116011446,,0,
0,20210116020131,,0,
0,20210116051619,,0,
0,20210116072740,,0,
0,20210117002853,,0,
0,20210117074318,,0,
0,20210118005225,,0,
0,20210118022859,,0,
0,20210118030603,,0,
0,20210118042322,,0,
0,20210118043006,,0,
0,20210118154054,,0,
0,20210118180248,,0,
0,20210119022422,,0,
0,20210119044710,,0,
0,20210119090706,,0,
0,20210119113809,,0,
0,20210119155509,,0,
0,20210120085013,,0,
0,20210120094152,,0,
0,20210120104330,,0,
0,20210120185718,,0,
0,20210122062302,,0,
0,20210122075405,,0,
0,20210122200921,,0,
0,20210123014056,,0,
0,20210123054809,,0,
0,20210123090948,,0,
0,20210123202127,,0,
0,20210124021418,,0,
0,20210124030115,,0,
0,20210124045842,,0,
0,20210125182850,,0,
0,20210126085417,,0,
0,20210128090101,,0,
0,20210130084155,,0,
0,20210130142919,,0,
0,20210131074127,,0,
0,20210131081904,,0,
0,20210201224802,,0,
0,20210202004559,,0,
0,20210209082223,,0,
0,20210210085748,,0,
0,20210211114851,,0,
0,20210211160617,,0,
0,20210211213603,,0,
0,20210212131254,,0,
0,20210212180205,,0,
0,20210213171741,,0,
0,20210213172002,,0,
0,20210214182201,,0,
0,20210214225932,,0,
0,20210215175950,,0,
0,20210215211215,,0,
0,20210216233618,,0,
0,20210217011948,,0,
0,20210217203613,,0,
0,20210218013236,,0,
0,20210219010859,,0,
0,20210219030515,,0,
0,20210219233655,,0,
0,20210220021157,,0,
0,20210220231222,,0,
0,20210221044308,,0,
0,20210222000541,,0,
0,20210222015730,,0,
0,20210223005602,,0,
0,20210223005628,,0,
0,20210223155157,,0,
0,20210224021008,,0,
0,20210224051102,,0,
0,20210225024343,,0,
0,20210225054734,,0,
0,20210225233212,,0,
0,20210226053915,,0,
0,20210226111757,,0,
0,20210227064341,,0,
0,20210227131637,,0,
0,20210228071509,,0,
0,20210228141829,,0,
0,20210301084309,,0,
0,20210301160001,,0,
0,20210302143342,,0,
0,20210303000854,,0,
0,20210303122121,,0,
0,20210303224439,,0,
0,20210304025953,,0,
0,20210304135049,,0,
0,20210305161054,,0,
0,20210306005730,,0,
0,20210306152815,,0,
0,20210307020629,,0,
0,20210307172841,,0,
0,20210308091156,,0,
0,20210308123126,,0,
0,20210308213326,,0,
0,20210309071511,,0,
0,20210309212725,,0,
0,20210310064810,,0,
0,20210310205259,,0,
0,20210311073050,,0,
0,20210312002305,,0,
0,20210312083024,,0,
0,20210312194910,,0,
0,20210312223314,,0,
0,20210314231901,,0,
0,20210315204426,,0,
0,20210316024350,,0,
0,20210316173619,,0,
0,20210317060358,,0,
0,20210318230004,,0,
0,20210323014520,,0,
0,20210325043437,,0,
0,20210326162301,,0,
0,20210409165519,,0,
0,20210418152502,,0,
0,20210418174247,,0,
0,20210419154804,,0,
0,20210421020506,,0,
0,20210428110335,,0,
0,20210428120616,,0,
0,20210428180402,,0,
0,20210503182144,,0,
0,20210503195149,,0,
0,20210503211727,,0,
0,20210508061959,,0,
0,20210510212004,,0,
0,20210512222223,,0,
0,20210531023736,,0,
0,20210607180138,,0,
0,20210607180148,,0,
0,20210608080054,,0,
0,20210611110515,,0,
1,20210615060135,Generic Sale,0,up to 50% off
0,20210616070859,,0,
0,20210616162035,,0,
0,20210617104551,,0,
0,20210620131452,,0,
0,20210622142555,,0,
0,20210622210039,,0,
0,20210624173941,,0,
0,20210625161638,,0,
0,20210627163550,,0,
0,20210627230701,,0,
0,20210628172531,,0,
0,20210630192257,,0,
0,20210701153543,,0,
0,20210701210048,,0,
0,20210702210547,,0,
0,20210703214449,,0,
0,20210704223851,,0,
0,20210706002602,,0,
0,20210708025105,,0,
0,20210708180119,,0,
0,20210709054235,,0,
0,20210711072322,,0,
0,20210712062728,,0,
0,20210713090124,,0,
0,20210715105009,,0,
0,20210720154925,,0,
0,20210722173925,,0,
0,20210723182649,,0,
0,20210724204227,,0,
0,20210725210000,,0,
0,20210726220639,,0,
0,20210727114916,,0,
0,20210728181127,,0,
0,20210730030422,,0,
0,20210731050000,,0,
0,20210731062141,,0,
0,20210801045847,,0,
0,20210802051835,,0,
0,20210802110833,,0,
0,20210802110836,,0,
0,20210802113844,,0,
0,20210811084719,,0,
0,20210811205904,,0,
0,20210812120835,,0,
0,20210903101947,,0,
0,20210906142426,,0,
0,20210908123147,,0,
0,20210909055335,,0,
0,20210916191925,,0,
0,20210920235814,,0,
0,20210922205859,,0,
0,20210928050801,,0,
0,20211001033632,,0,
0,20211002041041,,0,
0,20211003034735,,0,
0,20211005065054,,0,
0,20211005085418,,0,
0,20211006095259,,0,
0,20211006233618,,0,
0,20211009171804,,0,
0,20211010181455,,0,
0,20211018081214,,0,
0,20211022160558,,0,
0,20211022175920,,0,
0,20211023003024,,0,
0,20211101165921,,0,
0,20211102140426,,0,
0,20211103162551,,0,
0,20211108073054,,0,
0,20211109101955,,0,
0,20211109234459,,0,
0,20211116004010,,0,
0,20211117084757,,0,
0,20211118021106,,0,
1,20211118190111,Black Friday,1,up to 70% off
1,20211118190824,Black Friday,1,up to 70% off
1,20211119220618,Black Friday,1,up to 70% off
1,20211121144425,Black Friday,1,up to 70% off
1,20211122122736,Black Friday,1,up to 70% off
1,20211122190924,Black Friday,1,up to 70% off
1,20211123203837,Black Friday,1,up to 70% off
1,20211124004337,Black Friday,1,up to 70% off
1,20211124145448,Black Friday,1,up to 70% off
1,20211125050940,Black Friday,1,up to 70% off
1,20211125120620,Black Friday,1,up to 70% off
1,20211125170921,Black Friday,1,up to 70% off
1,20211126151945,Black Friday,1,up to 70% off
1,20211126194911,Black Friday,1,up to 70% off
1,20211128180020,Black Friday,1,up to 70% off
1,20211129173650,Cyber Monday,1,up to 70% off
0,20211202010156,,0,
0,20211202010158,,0,
0,20211202010200,,0,
0,20211202010203,,0,
0,20211202010205,,0,
0,20211202010208,,0,
0,20211202010210,,0,
0,20211202010212,,0,
0,20211202010214,,0,
0,20211202010216,,0,
0,20211202010218,,0,
0,20211202020203,,0,
0,20211202054024,,0,
0,20211202072610,,0,
0,20211202210337,,0,
0,20211202210339,,0,
0,20211202210341,,0,
0,20211202210344,,0,
0,20211202210346,,0,
0,20211202210347,,0,
0,20211202210349,,0,
0,20211202210351,,0,
0,20211202210353,,0,
